YEAR,MONTH,DATE,FISHING_SEASON,SITE,SEGMENT_START,SEGMENT_END,TRAPS,OBSERVER,NOTES
2012,10,2012-10-05,2012-2013,AQUE,120 06.900,120 06.850,1,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.950,120 07.900,0,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.900,120 07.850,1,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.850,120 07.800,6,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.800,120 07.750,7,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.750,120 07.700,4,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.700,120 07.650,4,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.650,120 07.600,2,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.600,120 07.550,2,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.550,120 07.500,9,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.500,120 07.450,4,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.450,120 07.400,7,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.400,120 07.350,6,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.350,120 07.300,7,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.300,120 07.250,7,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.250,120 07.200,5,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.200,120 07.150,4,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.150,120 07.100,1,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.100,120 07.050,8,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.050,120 07.000,5,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 07.000,120 06.950,6,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 06.950,120 06.900,4,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,AQUE,120 06.900,120 06.850,2,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.950,120 07.900,2,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.900,120 07.850,7,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.850,120 07.800,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.800,120 07.750,3,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.750,120 07.700,4,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.700,120 07.650,5,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.650,120 07.600,7,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.600,120 07.550,5,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.550,120 07.500,8,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.500,120 07.450,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.450,120 07.400,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.400,120 07.350,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.350,120 07.300,7,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.300,120 07.250,3,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.250,120 07.200,5,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.200,120 07.150,4,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.150,120 07.100,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.100,120 07.050,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.050,120 07.000,4,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 07.000,120 06.950,3,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 06.950,120 06.900,5,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,AQUE,120 06.900,120 06.850,3,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.950,120 07.900,3,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.900,120 07.850,7,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.850,120 07.800,4,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.800,120 07.750,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.750,120 07.700,4,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.700,120 07.650,7,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.650,120 07.600,9,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.600,120 07.550,7,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.550,120 07.500,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.500,120 07.450,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.450,120 07.400,4,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.400,120 07.350,3,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.350,120 07.300,4,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.300,120 07.250,5,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.250,120 07.200,4,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.200,120 07.150,2,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.150,120 07.100,7,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.100,120 07.050,7,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.050,120 07.000,5,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 07.000,120 06.950,5,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 06.950,120 06.900,2,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,AQUE,120 06.900,120 06.850,2,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.950,120 07.900,1,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.900,120 07.850,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.850,120 07.800,13,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.800,120 07.750,7,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.750,120 07.700,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.700,120 07.650,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.650,120 07.600,8,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.600,120 07.550,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.550,120 07.500,3,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.500,120 07.450,8,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.450,120 07.400,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.400,120 07.350,3,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.350,120 07.300,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.300,120 07.250,4,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.250,120 07.200,3,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.200,120 07.150,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.150,120 07.100,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.100,120 07.050,5,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.050,120 07.000,5,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 07.000,120 06.950,2,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 06.950,120 06.900,2,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,AQUE,120 06.900,120 06.850,0,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.950,120 07.900,4,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.900,120 07.850,7,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.850,120 07.800,7,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.800,120 07.750,6,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.750,120 07.700,5,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.700,120 07.650,6,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.650,120 07.600,4,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.600,120 07.550,4,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.550,120 07.500,7,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.500,120 07.450,5,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.450,120 07.400,4,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.400,120 07.350,6,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.350,120 07.300,6,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.300,120 07.250,2,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.250,120 07.200,3,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.200,120 07.150,2,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.150,120 07.100,4,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.100,120 07.050,5,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.050,120 07.000,3,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 07.000,120 06.950,2,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 06.950,120 06.900,1,Matt Kay,FIXED Start/Stop
2013,1,2013-01-08,2012-2013,AQUE,120 06.900,120 06.850,0,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.950,120 07.900,7,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.900,120 07.850,2,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.850,120 07.800,4,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.800,120 07.750,3,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.750,120 07.700,2,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.700,120 07.650,2,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.650,120 07.600,2,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.600,120 07.550,2,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.550,120 07.500,4,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.500,120 07.450,4,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.450,120 07.400,2,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.400,120 07.350,5,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.350,120 07.300,2,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.300,120 07.250,1,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.250,120 07.200,3,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.200,120 07.150,2,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.150,120 07.100,1,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.100,120 07.050,4,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.050,120 07.000,1,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 07.000,120 06.950,2,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 06.950,120 06.900,0,Matt Kay,FIXED Start/Stop
2013,2,2013-02-06,2012-2013,AQUE,120 06.900,120 06.850,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.950,120 07.900,3,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.900,120 07.850,1,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.850,120 07.800,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.800,120 07.750,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.750,120 07.700,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.700,120 07.650,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.650,120 07.600,1,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.600,120 07.550,2,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.550,120 07.500,1,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.500,120 07.450,1,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.450,120 07.400,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.400,120 07.350,1,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.350,120 07.300,2,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.300,120 07.250,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.250,120 07.200,1,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.200,120 07.150,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.150,120 07.100,1,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.100,120 07.050,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.050,120 07.000,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 07.000,120 06.950,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 06.950,120 06.900,0,Matt Kay,FIXED Start/Stop
2013,3,2013-03-18,2012-2013,AQUE,120 06.900,120 06.850,0,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.800,119 32.750,0,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.750,119 32.700,4,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.700,119 32.650,6,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.650,119 32.600,11,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.600,119 32.550,6,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.550,119 32.500,2,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.500,119 32.450,2,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.450,119 32.400,3,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.400,119 32.350,5,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.350,119 32.300,9,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.300,119 32.250,5,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.250,119 32.200,13,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.200,119 32.150,2,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.150,119 32.100,12,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.100,119 32.050,12,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.050,119 32.000,11,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 32.000,119 31.950,7,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 31.950,119 31.900,10,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 31.900,119 31.850,14,Matt Kay,FIXED Start/Stop
2012,10,2012-10-05,2012-2013,CARP,119 31.850,119 31.800,4,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.850,119 32.800,6,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.800,119 32.750,8,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.750,119 32.700,8,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.700,119 32.650,9,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.650,119 32.600,12,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.600,119 32.550,13,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.550,119 32.500,7,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.500,119 32.450,4,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.450,119 32.400,6,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.400,119 32.350,8,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.350,119 32.300,7,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.300,119 32.250,10,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.250,119 32.200,10,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.200,119 32.150,8,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.150,119 32.100,10,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.100,119 32.050,16,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.050,119 32.000,12,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 32.000,119 31.950,19,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 31.950,119 31.900,15,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 31.900,119 31.850,11,Matt Kay,FIXED Start/Stop
2012,10,2012-10-20,2012-2013,CARP,119 31.850,119 31.800,20,Matt Kay,FIXED Start/Stop
2012,11,2012-11-02,2012-2013,CARP,119 32.800,119 32.750,10,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.750,119 32.700,7,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.700,119 32.650,10,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.650,119 32.600,7,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.600,119 32.550,13,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.550,119 32.500,5,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.500,119 32.450,5,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.450,119 32.400,5,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.400,119 32.350,6,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.350,119 32.300,8,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.300,119 32.250,14,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.250,119 32.200,9,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.200,119 32.150,12,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.150,119 32.100,12,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.100,119 32.050,17,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.050,119 32.000,8,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 32.000,119 31.950,5,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 31.950,119 31.900,3,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 31.900,119 31.850,0,Clint Nelson,collected on 11/1/12
2012,11,2012-11-02,2012-2013,CARP,119 31.850,119 31.800,0,Clint Nelson,collected on 11/1/12
2012,11,2012-11-19,2012-2013,CARP,119 32.800,119 32.750,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.750,119 32.700,10,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.700,119 32.650,8,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.650,119 32.600,9,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.600,119 32.550,5,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.550,119 32.500,8,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.500,119 32.450,7,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.450,119 32.400,9,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.400,119 32.350,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.350,119 32.300,5,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.300,119 32.250,6,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.250,119 32.200,4,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.200,119 32.150,9,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.150,119 32.100,15,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.100,119 32.050,11,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.050,119 32.000,9,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 32.000,119 31.950,14,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 31.950,119 31.900,7,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 31.900,119 31.850,7,Matt Kay,FIXED Start/Stop
2012,11,2012-11-19,2012-2013,CARP,119 31.850,119 31.800,4,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.800,119 32.750,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.750,119 32.700,8,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.700,119 32.650,5,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.650,119 32.600,5,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.600,119 32.550,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.550,119 32.500,5,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.500,119 32.450,4,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.450,119 32.400,4,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.400,119 32.350,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.350,119 32.300,2,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.300,119 32.250,4,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.250,119 32.200,6,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.200,119 32.150,5,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.150,119 32.100,10,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.100,119 32.050,10,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.050,119 32.000,12,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 32.000,119 31.950,7,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 31.950,119 31.900,8,Matt Kay,FIXED Start/Stop
2012,12,2012-12-12,2012-2013,CARP,119 31.900,119 31.850,6,Matt Kay,FIXED Start/Stop
